sheet,cell,row,column,column_letter,data_type,is_date,value,formula,style_id,number_format,font_name,font_size,bold,italic,underline,font_color_rgb,fill_type,fill_fg_rgb,align_h,align_v,wrap_text,text_rotation,border_left,border_right,border_top,border_bottom,locked,hidden_formula,hyperlink_target,comment_author,comment_text,merged_range,row_height,column_width
MCC-PLC,H11,11,8,H,f,False,"=CONCATENATE(G11,""-"",F11,""/"",I11,""-"",J11)","=CONCATENATE(G11,""-"",F11,""/"",I11,""-"",J11)",155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,32.109375
MCC-PLC,I11,11,9,I,s,False,1F4:X3,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,25.109375
MCC-PLC,J11,11,10,J,n,False,3,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,28.44140625
MCC-PLC,K11,11,11,K,f,False,"=CONCATENATE(J11,""-"",I11,""/"",F11,""-"",G11)","=CONCATENATE(J11,""-"",I11,""/"",F11,""-"",G11)",155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,33.44140625
MCC-PLC,N11,11,14,N,s,False,Breaker Trip,,164,General,Aptos,18.0,False,False,,,,00000000,left,center,True,0,thin,thin,thin,thin,True,False,,,,,30.0,58.21875
MCC-PLC,P11,11,16,P,n,False,,,90,General,Arial,12.0,True,False,,,,00000000,,,,0,thin,thin,thin,thin,True,False,,,,,30.0,41.0
MCC-PLC,E12,12,5,E,s,False,4C,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,10.6640625
MCC-PLC,F12,12,6,F,s,False,DX3,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,22.33203125
MCC-PLC,G12,12,7,G,n,False,8,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,20.109375
MCC-PLC,H12,12,8,H,f,False,"=CONCATENATE(G12,""-"",F12,""/"",I12,""-"",J12)","=CONCATENATE(G12,""-"",F12,""/"",I12,""-"",J12)",155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,32.109375
MCC-PLC,I12,12,9,I,s,False,1F4:X3,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,25.109375
MCC-PLC,J12,12,10,J,n,False,5,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,28.44140625
MCC-PLC,K12,12,11,K,f,False,"=CONCATENATE(J12,""-"",I12,""/"",F12,""-"",G12)","=CONCATENATE(J12,""-"",I12,""/"",F12,""-"",G12)",155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,33.44140625
MCC-PLC,N12,12,14,N,s,False,Breaker Available,,164,General,Aptos,18.0,False,False,,,,00000000,left,center,True,0,thin,thin,thin,thin,True,False,,,,,30.0,58.21875
MCC-PLC,P12,12,16,P,n,False,,,90,General,Arial,12.0,True,False,,,,00000000,,,,0,thin,thin,thin,thin,True,False,,,,,30.0,41.0
MCC-PLC,E13,13,5,E,s,False,5C,,155,0,Aptos,18.0,False,False,,,,00000000,center,center,,0,thin,thin,thin,thin,True,False,,,,,30.0,10.6640625
